1.346590909,0.069090909
1.851136364,0.083636364
2.354545455,0.094545455
2.825,0.1
3.325568182,0.101818182
3.822159091,0.090909091
4.289772727,0.087272727
4.788636364,0.083636364
5.535227273,0.072727273
6.5,0.06
7.469886364,0.063636364
8.498295455,0.054545455
